# lambda   continuum             lines                
  33368    6.31988904155826E-7   6.31988904155826E-7  
  33370    6.32005949847469E-7   6.32005949847469E-7  
  33372    6.32022994977232E-7   6.32022994977232E-7  
  33374    6.32040039545166E-7   6.32040039545166E-7  
  33376    6.32057083551324E-7   6.32057083551324E-7  
  33378    6.32074126995759E-7   6.32074126995759E-7  
  33380    6.32091169878521E-7   6.32091169878521E-7  
  33382    6.32108212199664E-7   6.32108212199664E-7  
  33384    6.32125253959239E-7   6.32125253959239E-7  
  33386    6.32142295157299E-7   6.32142295157299E-7  
  33388    6.32159335793896E-7   6.32159335793896E-7  
  33390    6.32176375869083E-7   6.32176375869083E-7  
  33392    6.3219341538291E-7    6.3219341538291E-7   
  33394    6.3221045433543E-7    6.3221045433543E-7   
  33396    6.32227492726695E-7   6.32227492726695E-7  
  33398    6.32244530556758E-7   6.32244530556758E-7  
  33400    6.32261567825671E-7   6.32261567825671E-7  
  33402    6.32278604533485E-7   6.32278604533485E-7  
  33404    6.32295640680253E-7   6.32295640680253E-7  
  33406    6.32312676266026E-7   6.32312676266026E-7  
  33408    6.32329711290857E-7   6.32329711290857E-7  
  33410    6.32346745754798E-7   6.32346745754798E-7  
  33412    6.32363779657901E-7   6.32363779657901E-7  
  33414    6.32380813000218E-7   6.32380813000218E-7  
  33416    6.32397845781801E-7   6.32397845781801E-7  
  33418    6.32414878002701E-7   6.32414878002701E-7  
  33420    6.32431909662972E-7   6.32431909662972E-7  
  33422    6.32448940762665E-7   6.32448940762665E-7  
  33424    6.32465971301831E-7   6.32465971301831E-7  
  33426    6.32483001280524E-7   6.32483001280524E-7  
  33428    6.32500030698794E-7   6.32500030698794E-7  
  33430    6.32517059556695E-7   6.32517059556695E-7  
  33432    6.32534087854277E-7   6.32534087854277E-7  
  33434    6.32551115591593E-7   6.32551115591593E-7  
  33436    6.32568142768695E-7   6.32568142768695E-7  
  33438    6.32585169385634E-7   6.32585169385634E-7  
  33440    6.32602195442463E-7   6.32602195442463E-7  
  33442    6.32619220939234E-7   6.32619220939234E-7  
  33444    6.32636245875998E-7   6.32636245875998E-7  
  33446    6.32653270252807E-7   6.32653270252807E-7  
  33448    6.32670294069714E-7   6.32670294069714E-7  
  33450    6.3268731732677E-7    6.3268731732677E-7   
  33452    6.32704340024027E-7   6.32704340024027E-7  
  33454    6.32721362161537E-7   6.32721362161537E-7  
  33456    6.32738383739352E-7   6.32738383739352E-7  
  33458    6.32755404757523E-7   6.32755404757523E-7  
  33460    6.32772425216103E-7   6.32772425216103E-7  
  33462    6.32789445115143E-7   6.32789445115143E-7  
  33464    6.32806464454695E-7   6.32806464454695E-7  
  33466    6.32823483234812E-7   6.32823483234812E-7  
  33468    6.32840501455544E-7   6.32840501455544E-7  
  33470    6.32857519116944E-7   6.32857519116944E-7  
  33472    6.32874536219063E-7   6.32874536219063E-7  
  33474    6.32891552761954E-7   6.32891552761954E-7  
  33476    6.32908568745668E-7   6.32908568745668E-7  
  33478    6.32925584170256E-7   6.32925584170256E-7  
  33480    6.32942599035771E-7   6.32942599035771E-7  
  33482    6.32959613342264E-7   6.32959613342264E-7  
  33484    6.32976627089788E-7   6.32976627089788E-7  
  33486    6.32993640278393E-7   6.32993640278393E-7  
  33488    6.33010652908132E-7   6.33010652908132E-7  
  33490    6.33027664979056E-7   6.33027664979056E-7  
  33492    6.33044676491218E-7   6.33044676491218E-7  
  33494    6.33061687444668E-7   6.33061687444668E-7  
  33496    6.33078697839459E-7   6.33078697839459E-7  
  33498    6.33095707675642E-7   6.33095707675642E-7  
  33500    6.33112716953268E-7   6.33112716953268E-7  
  33502    6.33129725672391E-7   6.33129725672391E-7  
  33504    6.3314673383306E-7    6.3314673383306E-7   
  33506    6.33163741435329E-7   6.33163741435329E-7  
  33508    6.33180748479248E-7   6.33180748479248E-7  
  33510    6.33197754964869E-7   6.33197754964869E-7  
  33512    6.33214760892244E-7   6.33214760892244E-7  
  33514    6.33231766261425E-7   6.33231766261425E-7  
  33516    6.33248771072463E-7   6.33248771072463E-7  
  33518    6.3326577532541E-7    6.3326577532541E-7   
  33520    6.33282779020317E-7   6.33282779020317E-7  
  33522    6.33299782157236E-7   6.33299782157236E-7  
  33524    6.33316784736218E-7   6.33316784736218E-7  
  33526    6.33333786757316E-7   6.33333786757316E-7  
  33528    6.33350788220581E-7   6.33350788220581E-7  
  33530    6.33367789126064E-7   6.33367789126064E-7  
  33532    6.33384789473817E-7   6.33384789473817E-7  
  33534    6.33401789263891E-7   6.33401789263891E-7  
  33536    6.33418788496339E-7   6.33418788496339E-7  
  33538    6.33435787171211E-7   6.33435787171211E-7  
  33540    6.33452785288559E-7   6.33452785288559E-7  
  33542    6.33469782848435E-7   6.33469782848435E-7  
  33544    6.3348677985089E-7    6.3348677985089E-7   
  33546    6.33503776295976E-7   6.33503776295976E-7  
  33548    6.33520772183744E-7   6.33520772183744E-7  
  33550    6.33537767514245E-7   6.33537767514245E-7  
  33552    6.33554762287532E-7   6.33554762287532E-7  
  33554    6.33571756503656E-7   6.33571756503656E-7  
  33556    6.33588750162667E-7   6.33588750162667E-7  
  33558    6.33605743264619E-7   6.33605743264619E-7  
  33560    6.33622735809561E-7   6.33622735809561E-7  
  33562    6.33639727797546E-7   6.33639727797546E-7  
  33564    6.33656719228624E-7   6.33656719228624E-7  
  33566    6.33673710102848E-7   6.33673710102848E-7  
  33568    6.33690700420269E-7   6.33690700420269E-7  
  33570    6.33707690180939E-7   6.33707690180939E-7  
  33572    6.33724679384908E-7   6.33724679384908E-7  
  33574    6.33741668032228E-7   6.33741668032228E-7  
  33576    6.3375865612295E-7    6.3375865612295E-7   
  33578    6.33775643657126E-7   6.33775643657126E-7  
  33580    6.33792630634808E-7   6.33792630634808E-7  
  33582    6.33809617056046E-7   6.33809617056046E-7  
  33584    6.33826602920892E-7   6.33826602920892E-7  
  33586    6.33843588229397E-7   6.33843588229397E-7  
  33588    6.33860572981613E-7   6.33860572981613E-7  
  33590    6.33877557177591E-7   6.33877557177591E-7  
  33592    6.33894540817382E-7   6.33894540817382E-7  
  33594    6.33911523901038E-7   6.33911523901038E-7  
  33596    6.33928506428611E-7   6.33928506428611E-7  
  33598    6.3394548840015E-7    6.3394548840015E-7   
  33600    6.33962469815708E-7   6.33962469815708E-7  
  33602    6.33979450675336E-7   6.33979450675336E-7  
  33604    6.33996430979085E-7   6.33996430979085E-7  
  33606    6.34013410727006E-7   6.34013410727006E-7  
  33608    6.34030389919151E-7   6.34030389919151E-7  
  33610    6.34047368555572E-7   6.34047368555572E-7  
  33612    6.34064346636318E-7   6.34064346636318E-7  
  33614    6.34081324161442E-7   6.34081324161442E-7  
  33616    6.34098301130995E-7   6.34098301130995E-7  
  33618    6.34115277545028E-7   6.34115277545028E-7  
  33620    6.34132253403592E-7   6.34132253403592E-7  
  33622    6.34149228706738E-7   6.34149228706738E-7  
  33624    6.34166203454518E-7   6.34166203454518E-7  
  33626    6.34183177646983E-7   6.34183177646983E-7  
  33628    6.34200151284184E-7   6.34200151284184E-7  
  33630    6.34217124366172E-7   6.34217124366172E-7  
  33632    6.34234096892998E-7   6.34234096892998E-7  
  33634    6.34251068864714E-7   6.34251068864714E-7  
  33636    6.34268040281371E-7   6.34268040281371E-7  
  33638    6.3428501114302E-7    6.3428501114302E-7   
  33640    6.34301981449711E-7   6.34301981449711E-7  
  33642    6.34318951201497E-7   6.34318951201497E-7  
  33644    6.34335920398428E-7   6.34335920398428E-7  
  33646    6.34352889040556E-7   6.34352889040556E-7  
  33648    6.34369857127931E-7   6.34369857127931E-7  
  33650    6.34386824660605E-7   6.34386824660605E-7  
  33652    6.34403791638628E-7   6.34403791638628E-7  
  33654    6.34420758062053E-7   6.34420758062053E-7  
  33656    6.34437723930929E-7   6.34437723930929E-7  
  33658    6.34454689245308E-7   6.34454689245308E-7  
  33660    6.34471654005241E-7   6.34471654005241E-7  
  33662    6.3448861821078E-7    6.3448861821078E-7   
  33664    6.34505581861975E-7   6.34505581861975E-7  
  33666    6.34522544958877E-7   6.34522544958877E-7  
  33668    6.34539507501537E-7   6.34539507501537E-7  
  33670    6.34556469490006E-7   6.34556469490006E-7  
  33672    6.34573430924336E-7   6.34573430924336E-7  
  33674    6.34590391804577E-7   6.34590391804577E-7  
  33676    6.34607352130781E-7   6.34607352130781E-7  
  33678    6.34624311902998E-7   6.34624311902998E-7  
  33680    6.34641271121279E-7   6.34641271121279E-7  
  33682    6.34658229785676E-7   6.34658229785676E-7  
  33684    6.34675187896239E-7   6.34675187896239E-7  
  33686    6.34692145453019E-7   6.34692145453019E-7  
  33688    6.34709102456067E-7   6.34709102456067E-7  
  33690    6.34726058905435E-7   6.34726058905435E-7  
  33692    6.34743014801173E-7   6.34743014801173E-7  
  33694    6.34759970143332E-7   6.34759970143332E-7  
  33696    6.34776924931962E-7   6.34776924931962E-7  
  33698    6.34793879167116E-7   6.34793879167116E-7  
  33700    6.34810832848844E-7   6.34810832848844E-7  
  33702    6.34827785977196E-7   6.34827785977196E-7  
  33704    6.34844738552224E-7   6.34844738552224E-7  
  33706    6.34861690573979E-7   6.34861690573979E-7  
  33708    6.34878642042511E-7   6.34878642042511E-7  
  33710    6.34895592957871E-7   6.34895592957871E-7  
  33712    6.34912543320111E-7   6.34912543320111E-7  
  33714    6.34929493129281E-7   6.34929493129281E-7  
  33716    6.34946442385431E-7   6.34946442385431E-7  
  33718    6.34963391088614E-7   6.34963391088614E-7  
  33720    6.34980339238878E-7   6.34980339238878E-7  
  33722    6.34997286836277E-7   6.34997286836277E-7  
  33724    6.35014233880859E-7   6.35014233880859E-7  
  33726    6.35031180372677E-7   6.35031180372677E-7  
  33728    6.3504812631178E-7    6.3504812631178E-7   
  33730    6.3506507169822E-7    6.3506507169822E-7   
  33732    6.35082016532048E-7   6.35082016532048E-7  
  33734    6.35098960813314E-7   6.35098960813314E-7  
  33736    6.35115904542069E-7   6.35115904542069E-7  
  33738    6.35132847718363E-7   6.35132847718363E-7  
  33740    6.35149790342248E-7   6.35149790342248E-7  
  33742    6.35166732413775E-7   6.35166732413775E-7  
  33744    6.35183673932993E-7   6.35183673932993E-7  
  33746    6.35200614899954E-7   6.35200614899954E-7  
  33748    6.35217555314709E-7   6.35217555314709E-7  
  33750    6.35234495177308E-7   6.35234495177308E-7  
  33752    6.35251434487802E-7   6.35251434487802E-7  
  33754    6.35268373246242E-7   6.35268373246242E-7  
  33756    6.35285311452678E-7   6.35285311452678E-7  
  33758    6.35302249107161E-7   6.35302249107161E-7  
  33760    6.35319186209742E-7   6.35319186209742E-7  
  33762    6.35336122760471E-7   6.35336122760471E-7  
  33764    6.35353058759399E-7   6.35353058759399E-7  
  33766    6.35369994206578E-7   6.35369994206578E-7  
  33768    6.35386929102056E-7   6.35386929102056E-7  
  33770    6.35403863445886E-7   6.35403863445886E-7  
  33772    6.35420797238117E-7   6.35420797238117E-7  
  33774    6.354377304788E-7     6.354377304788E-7    
  33776    6.35454663167987E-7   6.35454663167987E-7  
  33778    6.35471595305727E-7   6.35471595305727E-7  
  33780    6.35488526892071E-7   6.35488526892071E-7  
  33782    6.3550545792707E-7    6.3550545792707E-7   
  33784    6.35522388410775E-7   6.35522388410775E-7  
  33786    6.35539318343235E-7   6.35539318343235E-7  
  33788    6.35556247724502E-7   6.35556247724502E-7  
  33790    6.35573176554626E-7   6.35573176554626E-7  
  33792    6.35590104833657E-7   6.35590104833657E-7  
  33794    6.35607032561647E-7   6.35607032561647E-7  
  33796    6.35623959738646E-7   6.35623959738646E-7  
  33798    6.35640886364704E-7   6.35640886364704E-7  
  33800    6.35657812439872E-7   6.35657812439872E-7  
  33802    6.356747379642E-7     6.356747379642E-7    
  33804    6.35691662937739E-7   6.35691662937739E-7  
  33806    6.35708587360539E-7   6.35708587360539E-7  
  33808    6.35725511232651E-7   6.35725511232651E-7  
  33810    6.35742434554126E-7   6.35742434554126E-7  
  33812    6.35759357325013E-7   6.35759357325013E-7  
  33814    6.35776279545364E-7   6.35776279545364E-7  
  33816    6.35793201215229E-7   6.35793201215229E-7  
  33818    6.35810122334658E-7   6.35810122334658E-7  
  33820    6.35827042903702E-7   6.35827042903702E-7  
  33822    6.35843962922411E-7   6.35843962922411E-7  
  33824    6.35860882390835E-7   6.35860882390835E-7  
  33826    6.35877801309026E-7   6.35877801309026E-7  
  33828    6.35894719677033E-7   6.35894719677033E-7  
  33830    6.35911637494907E-7   6.35911637494907E-7  
  33832    6.35928554762698E-7   6.35928554762698E-7  
  33834    6.35945471480458E-7   6.35945471480458E-7  
  33836    6.35962387648235E-7   6.35962387648235E-7  
  33838    6.3597930326608E-7    6.3597930326608E-7   
  33840    6.35996218334045E-7   6.35996218334045E-7  
  33842    6.36013132852179E-7   6.36013132852179E-7  
  33844    6.36030046820532E-7   6.36030046820532E-7  
  33846    6.36046960239156E-7   6.36046960239156E-7  
  33848    6.36063873108099E-7   6.36063873108099E-7  
  33850    6.36080785427414E-7   6.36080785427414E-7  
  33852    6.36097697197149E-7   6.36097697197149E-7  
  33854    6.36114608417356E-7   6.36114608417356E-7  
  33856    6.36131519088084E-7   6.36131519088084E-7  
  33858    6.36148429209385E-7   6.36148429209385E-7  
  33860    6.36165338781307E-7   6.36165338781307E-7  
  33862    6.36182247803903E-7   6.36182247803903E-7  
  33864    6.36199156277221E-7   6.36199156277221E-7  
  33866    6.36216064201312E-7   6.36216064201312E-7  
  33868    6.36232971576226E-7   6.36232971576226E-7  
  33870    6.36249878402015E-7   6.36249878402015E-7  
  33872    6.36266784678727E-7   6.36266784678727E-7  
  33874    6.36283690406413E-7   6.36283690406413E-7  
  33876    6.36300595585124E-7   6.36300595585124E-7  
  33878    6.3631750021491E-7    6.3631750021491E-7   
  33880    6.3633440429582E-7    6.3633440429582E-7   
  33882    6.36351307827905E-7   6.36351307827905E-7  
  33884    6.36368210811216E-7   6.36368210811216E-7  
  33886    6.36385113245803E-7   6.36385113245803E-7  
  33888    6.36402015131715E-7   6.36402015131715E-7  
  33890    6.36418916469003E-7   6.36418916469003E-7  
  33892    6.36435817257717E-7   6.36435817257717E-7  
  33894    6.36452717497907E-7   6.36452717497907E-7  
  33896    6.36469617189624E-7   6.36469617189624E-7  
  33898    6.36486516332917E-7   6.36486516332917E-7  
  33900    6.36503414927838E-7   6.36503414927838E-7  
  33902    6.36520312974435E-7   6.36520312974435E-7  
  33904    6.36537210472759E-7   6.36537210472759E-7  
  33906    6.3655410742286E-7    6.3655410742286E-7   
  33908    6.36571003824789E-7   6.36571003824789E-7  
  33910    6.36587899678595E-7   6.36587899678595E-7  
  33912    6.36604794984328E-7   6.36604794984328E-7  
  33914    6.3662168974204E-7    6.3662168974204E-7   
  33916    6.36638583951779E-7   6.36638583951779E-7  
  33918    6.36655477613595E-7   6.36655477613595E-7  
  33920    6.3667237072754E-7    6.3667237072754E-7   
  33922    6.36689263293662E-7   6.36689263293662E-7  
  33924    6.36706155312013E-7   6.36706155312013E-7  
  33926    6.36723046782641E-7   6.36723046782641E-7  
  33928    6.36739937705598E-7   6.36739937705598E-7  
  33930    6.36756828080933E-7   6.36756828080933E-7  
  33932    6.36773717908696E-7   6.36773717908696E-7  
  33934    6.36790607188937E-7   6.36790607188937E-7  
  33936    6.36807495921707E-7   6.36807495921707E-7  
  33938    6.36824384107054E-7   6.36824384107054E-7  
  33940    6.3684127174503E-7    6.3684127174503E-7   
  33942    6.36858158835685E-7   6.36858158835685E-7  
  33944    6.36875045379067E-7   6.36875045379067E-7  
  33946    6.36891931375228E-7   6.36891931375228E-7  
  33948    6.36908816824216E-7   6.36908816824216E-7  
  33950    6.36925701726083E-7   6.36925701726083E-7  
  33952    6.36942586080878E-7   6.36942586080878E-7  
  33954    6.36959469888651E-7   6.36959469888651E-7  
  33956    6.36976353149452E-7   6.36976353149452E-7  
  33958    6.36993235863331E-7   6.36993235863331E-7  
  33960    6.37010118030338E-7   6.37010118030338E-7  
  33962    6.37026999650523E-7   6.37026999650523E-7  
  33964    6.37043880723935E-7   6.37043880723935E-7  
  33966    6.37060761250625E-7   6.37060761250625E-7  
  33968    6.37077641230642E-7   6.37077641230642E-7  
